uid,date,temperature,pressure,cloud,weather,wind_dir,wind_spd
09386,2009-07-06,22,748,sunc,,С,4
09386,2009-07-07,24,748,suncl,,СВ,2
09386,2009-07-08,21,748,suncl,,В,2
09386,2009-07-09,21,749,dull,,Ш,0
09386,2009-07-10,28,746,sunc,,В,2
09386,2009-07-11,29,743,suncl,,СВ,3
09386,2009-07-12,28,743,sun,,ЮВ,2
09386,2009-07-13,29,739,sun,,СЗ,1
09386,2009-07-14,28,738,suncl,,ЮВ,2
09386,2009-07-15,20,740,dull,,С,2
09386,2009-07-16,23,739,suncl,,В,3
09386,2009-07-17,22,739,suncl,,В,2
09386,2009-07-18,20,737,dull,,ЮВ,1
09386,2009-07-19,21,737,dull,,ЮЗ,2
09386,2009-07-20,26,737,suncl,,Ш,0
09386,2009-07-21,23,736,dull,,В,2
09386,2009-07-22,27,737,suncl,,СЗ,1
09386,2009-07-23,27,739,dull,,В,3
09386,2009-07-24,24,736,dull,,СЗ,4
09386,2009-07-25,18,737,dull,,В,2
09386,2009-07-26,19,739,sun,,В,2
09386,2009-07-27,17,739,suncl,,СВ,2
09386,2009-07-28,19,742,suncl,,СВ,3
09386,2009-07-29,18,744,suncl,,ЮВ,2
09386,2009-07-30,21,745,suncl,,ЮВ,2
09386,2009-07-31,23,741,suncl,,ЮЗ,2
09386,2009-08-01,23,738,dull,,З,2
09386,2009-08-02,22,738,suncl,,З,2
09386,2009-08-03,23,736,suncl,,ЮЗ,2
09386,2009-08-04,24,736,suncl,,ЮЗ,3
09386,2009-08-05,21,737,dull,,Ю,2
09386,2009-08-06,18,736,dull,,СВ,2
09386,2009-08-07,16,737,dull,,СЗ,2
09386,2009-08-08,15,743,dull,,ЮЗ,3
09386,2009-08-09,21,738,dull,,Ю,6
09386,2009-08-10,19,731,dull,,З,4
09386,2009-08-11,20,733,dull,,ЮЗ,2
09386,2009-08-12,20,731,dull,,ЮЗ,2
09386,2009-08-13,15,743,suncl,,С,2
09386,2009-08-14,19,746,suncl,,ЮЗ,4
09386,2009-08-15,18,751,suncl,,ЮЗ,2
09386,2009-08-16,21,749,dull,,З,3
09386,2009-08-17,22,751,suncl,,С,2
09386,2009-08-18,23,751,sunc,,СВ,3
09386,2009-08-19,24,749,sunc,,Ю,2
09386,2009-08-20,23,748,suncl,,З,2
09386,2009-08-21,24,746,suncl,,СЗ,3
09386,2009-08-22,18,746,dull,,ЮВ,3
09386,2009-08-23,19,746,suncl,,С,2
09386,2009-08-24,18,746,dull,,С,4
09386,2009-08-25,16,752,sun,,СВ,2
09386,2009-08-26,20,753,sun,,З,3
09386,2009-08-27,23,749,sunc,,ЮЗ,2
09386,2009-08-28,23,743,sunc,,ЮЗ,6
09386,2009-08-29,21,736,dull,,ЮЗ,3
09386,2009-08-30,19,732,sun,,З,1
09386,2009-08-31,17,727,suncl,,Ю,1
09386,2009-09-01,8,734,dull,,ЮЗ,2
09386,2009-09-02,6,740,dull,,ЮЗ,2
09386,2009-09-03,8,747,suncl,,Ш,0
09386,2009-09-04,13,751,sunc,,С,1
09386,2009-09-05,14,751,suncl,,ЮЗ,4
09386,2009-09-06,15,752,suncl,,З,2
09386,2009-09-07,10,749,dull,,ЮЗ,3
09386,2009-09-08,18,743,suncl,,З,2
09386,2009-09-09,9,745,suncl,,ЮВ,1
09386,2009-09-10,16,741,dull,,З,4
09386,2009-09-11,13,731,dull,rain,ЮЗ,3
09386,2009-09-12,14,729,suncl,,З,7
09386,2009-09-13,6,737,suncl,,З,3
09386,2009-09-14,8,742,suncl,,З,3
09386,2009-09-15,5,738,dull,,ЮЗ,3
09386,2009-09-16,8,738,dull,,В,1
09386,2009-09-17,13,739,dull,,ЮВ,4
09386,2009-09-18,5,740,dull,rain,Ш,0
09386,2009-09-19,4,744,dull,,ЮЗ,2
09386,2009-09-20,6,747,suncl,,Ш,0
09386,2009-09-21,11,751,sun,,Ш,0
09386,2009-09-22,11,748,sunc,,В,2
09386,2009-09-23,11,745,suncl,,В,2
09386,2009-09-24,8,747,dull,,В,2
09386,2009-09-25,8,747,suncl,,ЮЗ,1
09386,2009-09-26,10,742,dull,,ЮВ,4
09386,2009-09-27,8,730,dull,rain,В,2
09386,2009-09-28,10,733,dull,,ЮЗ,2
09386,2009-09-29,8,735,suncl,,Ш,0
09386,2009-09-30,3,745,sunc,,Ш,0
09386,2009-10-01,5,751,sunc,,Ш,0
09386,2009-10-02,12,752,dull,,ЮЗ,2
09386,2009-10-03,10,750,dull,,ЮВ,3
09386,2009-10-04,6,747,dull,,ЮЗ,2
09386,2009-10-05,9,748,dull,,ЮЗ,2
09386,2009-10-06,4,746,dull,rain,Ш,0
09386,2009-10-07,7,751,suncl,,Ш,0
09386,2009-10-08,6,752,dull,,Ш,0
09386,2009-10-09,10,746,sunc,,Ш,0
09386,2009-10-10,6,746,dull,,ЮЗ,2
09386,2009-10-11,11,747,suncl,,ЮЗ,1
09386,2009-10-12,6,743,dull,,Ш,0
09386,2009-10-13,2,749,suncl,,З,3
09386,2009-10-14,1,751,sunc,,ЮЗ,5
09386,2009-10-15,-1,744,dull,,Ю,1
09386,2009-10-16,-2,738,dull,snow,СЗ,1
09386,2009-10-17,-3,739,dull,,Ю,1
09386,2009-10-18,-4,733,dull,snow,В,2
09386,2009-10-19,-4,736,suncl,,ЮВ,1
09386,2009-10-20,-7,738,dull,,СЗ,1
09386,2009-10-21,-9,739,suncl,,С,1
09386,2009-10-22,-11,740,dull,snow,С,3
09386,2009-10-23,-11,742,suncl,,З,1
09386,2009-10-24,-13,746,dull,snow,В,2
09386,2009-10-25,-16,748,dull,,Ш,0
09386,2009-10-26,-15,743,dull,,СЗ,1
09386,2009-10-27,-17,747,dull,,С,2
09386,2009-10-28,-20,752,suncl,,Ш,0
09386,2009-10-29,-20,759,sunc,,СЗ,1
09386,2009-10-30,-24,766,sunc,,Ш,0
09386,2009-10-31,-26,767,sunc,,В,1
09386,2009-11-01,-12,745,dull,snow,ЮВ,2
09386,2009-11-02,-7,729,dull,,Ш,0
09386,2009-11-03,-10,730,dull,,З,3
09386,2009-11-04,-22,735,dull,snow,Ш,0
09386,2009-11-05,-22,742,suncl,,З,2
09386,2009-11-06,-23,747,dull,snow,З,1
09386,2009-11-07,-14,753,dull,,З,1
09386,2009-11-08,-18,757,dull,,СЗ,2
09386,2009-11-09,-18,756,dull,,З,3
09386,2009-11-10,-19,757,sunc,,З,1
09386,2009-11-11,-25,765,suncl,,З,2
09386,2009-11-12,-29,769,suncl,,З,1
09386,2009-11-13,-25,771,dull,,З,3
09386,2009-11-14,-26,767,dull,,Ш,0
09386,2009-11-15,-20,750,dull,snow,СЗ,1
09386,2009-11-16,-23,751,sunc,,СЗ,3
09386,2009-11-17,-10,742,dull,snow,ЮЗ,3
09386,2009-11-18,-24,744,sun,,С,1
09386,2009-11-19,-30,745,suncl,,Ш,0
09386,2009-11-20,-36,750,sun,,Ш,0
09386,2009-11-21,-41,754,sun,,Ш,0
09386,2009-11-22,-42,758,sun,,Ш,0
09386,2009-11-23,-43,757,sun,,Ш,0
09386,2009-11-24,-42,755,sunc,,Ш,0
09386,2009-11-25,-43,755,sun,,Ш,0
09386,2009-11-26,-28,742,dull,snow,ЮВ,4
09386,2009-11-27,-33,743,sunc,,З,2
09386,2009-11-28,-41,752,sun,,З,1
09386,2009-11-29,-44,759,sun,,Ш,0
09386,2009-11-30,-45,758,suncl,,СВ,1
09386,2009-12-01,-30,745,dull,snow,В,3
09386,2009-12-02,-27,740,dull,snow,З,1
09386,2009-12-03,-41,748,sun,,Ш,0
09386,2009-12-04,-32,736,suncl,,ЮВ,4
09386,2009-12-05,-35,735,suncl,,СЗ,1
09386,2009-12-06,-32,742,dull,snow,С,3
09386,2009-12-07,-40,749,sun,,З,2
09386,2009-12-08,-45,752,suncl,,З,1
09386,2009-12-09,-46,753,sunc,,Ш,0
09386,2009-12-10,-48,755,suncl,,СВ,1
09386,2009-12-11,-49,758,sunc,,Ш,0
09386,2009-12-12,-49,761,sunc,,Ш,0
09386,2009-12-13,-46,765,sun,,Ш,0
09386,2009-12-14,-47,770,suncl,,Ш,0
09386,2009-12-15,-47,772,sunc,,Ш,0
09386,2009-12-16,-36,768,dull,,ЮВ,3
09386,2009-12-17,-30,763,sunc,,ЮВ,1
09386,2009-12-18,-29,758,suncl,,ЮВ,1
09386,2009-12-19,-31,754,sunc,,ЮЗ,1
09386,2009-12-20,-40,754,suncl,,ЮВ,1
09386,2009-12-21,-42,749,sunc,,Ш,0
09386,2009-12-22,-25,744,dull,snow,СВ,2
09386,2009-12-23,-39,751,sunc,,Ш,0
09386,2009-12-24,-40,754,dull,snow,З,2
09386,2009-12-25,-45,754,sun,,Ш,0
09386,2009-12-26,-48,756,sun,,Ш,0
09386,2009-12-27,-49,755,sun,,Ш,0
09386,2009-12-28,-45,760,sunc,,Ш,0
09386,2009-12-29,-35,762,dull,,З,2
09386,2009-12-30,-37,762,dull,,СЗ,2
09386,2009-12-31,-37,762,dull,,СЗ,1
09386,2010-01-01,-40,762,dull,,З,3
09386,2010-01-02,-36,759,dull,snow,Ш,0
09386,2010-01-03,-43,765,sun,,З,1
09386,2010-01-04,-47,774,sun,,В,1
09386,2010-01-05,-47,778,sun,,Ш,0
09386,2010-01-06,-46,777,suncl,,Ш,0
09386,2010-01-07,-44,771,sun,,ЮВ,1
09386,2010-01-08,-35,767,suncl,,Ш,0
09386,2010-01-09,-34,768,suncl,,Ш,0
09386,2010-01-10,-38,769,sunc,,Ш,0
09386,2010-01-11,-42,767,sun,,Ш,0
09386,2010-01-12,-43,756,suncl,,Ш,0
09386,2010-01-13,-35,748,dull,snow,Ш,0
09386,2010-01-14,-37,747,sun,,В,1
09386,2010-01-15,-33,737,suncl,,Ш,0
09386,2010-01-16,-36,745,sunc,,СЗ,1
09386,2010-01-17,-44,750,sun,,Ш,0
09386,2010-01-18,-44,750,suncl,,Ш,0
09386,2010-01-19,-22,748,dull,snow,ЮЗ,3
09386,2010-01-20,-11,750,dull,,ЮЗ,3
09386,2010-01-21,-12,746,suncl,,З,2
09386,2010-01-22,-17,733,suncl,,З,5
09386,2010-01-23,-28,747,dull,,Ш,0
09386,2010-01-24,-30,740,sunc,,С,3
09386,2010-01-25,-43,748,sunc,,СЗ,1
09386,2010-01-26,-27,737,dull,snow,ЮЗ,5
09386,2010-01-27,-19,726,suncl,,З,3
09386,2010-01-28,-28,734,sun,,СЗ,1
09386,2010-01-29,-41,757,suncl,,З,1
09386,2010-01-30,-42,767,sun,,З,2
09386,2010-01-31,-43,770,suncl,,З,2
09386,2010-02-01,-42,775,sunc,,З,2
09386,2010-02-02,-38,769,suncl,,З,2
09386,2010-02-03,-29,763,sunc,,СЗ,1
09386,2010-02-04,-32,765,suncl,,Ш,0
09386,2010-02-05,-33,763,suncl,,Ш,0
09386,2010-02-06,-32,764,sunc,,СЗ,1
09386,2010-02-07,-26,761,suncl,,З,1
09386,2010-02-08,-26,762,dull,,З,2
09386,2010-02-09,-29,764,dull,,З,2
09386,2010-02-10,-27,765,sunc,,З,1
09386,2010-02-11,-24,762,suncl,,З,1
09386,2010-02-12,-28,756,suncl,,Ш,0
09386,2010-02-13,-18,747,dull,snow,ЮЗ,3
09386,2010-02-14,-28,744,dull,snow,СЗ,2
09386,2010-02-15,-35,745,dull,,Ш,0
09386,2010-02-16,-30,737,dull,snow,Ш,0
09386,2010-02-17,-31,747,sunc,,СЗ,2
09386,2010-02-18,-37,746,dull,,Ш,0
09386,2010-02-19,-22,736,dull,snow,В,4
09386,2010-02-20,-26,742,dull,snow,ЮЗ,4
09386,2010-02-21,-31,746,sunc,,Ш,0
09386,2010-02-22,-38,746,sunc,,Ш,0
09386,2010-02-23,-32,749,dull,snow,З,2
09386,2010-02-24,-33,758,dull,,Ш,0
09386,2010-02-25,-32,762,suncl,,Ш,0
09386,2010-02-26,-29,759,sun,,СЗ,1
09386,2010-02-27,-29,756,sun,,Ш,0
09386,2010-02-28,-29,754,sunc,,Ш,0
09386,2010-03-01,-26,754,sunc,,СЗ,3
09386,2010-03-02,-26,754,dull,,СЗ,2
09386,2010-03-03,-26,759,sun,,Ш,0
09386,2010-03-04,-28,762,sunc,,Ш,0
09386,2010-03-05,-24,764,dull,,ЮВ,2
09386,2010-03-06,-15,760,dull,snow,ЮЗ,2
09386,2010-03-07,-9,752,dull,snow,ЮЗ,4
09386,2010-03-08,-8,749,suncl,,З,2
09386,2010-03-09,-17,755,dull,,С,2
09386,2010-03-10,-14,754,suncl,,З,1
09386,2010-03-11,-14,751,dull,,З,1
09386,2010-03-12,-11,750,sunc,,Ш,0
09386,2010-03-13,-12,754,sun,,З,1
09386,2010-03-14,-11,758,sunc,,Ш,0
09386,2010-03-15,-12,757,sun,,ЮВ,1
09386,2010-03-16,-7,751,sunc,,В,2
09386,2010-03-17,-5,740,dull,,Ш,0
09386,2010-03-18,-5,740,suncl,,СЗ,1
09386,2010-03-19,-6,746,sun,,СЗ,2
09386,2010-03-20,-8,739,suncl,,В,1
09386,2010-03-21,-9,739,suncl,,В,1
09386,2010-03-22,-9,740,dull,,ЮЗ,3
09386,2010-03-23,-9,746,sun,,ЮЗ,4
09386,2010-03-24,-7,747,suncl,,Ш,0
09386,2010-03-25,-7,746,dull,snow,В,2
09386,2010-03-26,-1,745,sunc,,ЮЗ,3
09386,2010-03-27,-4,744,sunc,,Ш,0
09386,2010-03-28,-1,734,dull,,В,2
09386,2010-03-29,-6,743,dull,,Ю,2
09386,2010-03-30,-6,748,sunc,,Ю,1
09386,2010-03-31,-8,752,sunc,,ЮВ,2
09386,2010-04-01,-5,754,sun,,Ш,0
09386,2010-04-02,-6,750,sun,,СЗ,2
09386,2010-04-03,-4,751,sun,,Ш,0
09386,2010-04-04,-3,750,sun,,Ш,0
09386,2010-04-05,-2,747,dull,,Ю,1
09386,2010-04-06,-11,750,sunc,,С,4
09386,2010-04-07,-13,754,sun,,ЮЗ,3
09386,2010-04-08,-12,758,suncl,,СЗ,3
09386,2010-04-09,-10,760,dull,,С,3
09386,2010-04-10,-9,756,dull,,С,3
09386,2010-04-11,-8,756,dull,,СЗ,2
09386,2010-04-12,-6,758,suncl,,СВ,2
09386,2010-04-13,-4,759,sun,,ЮЗ,1
09386,2010-04-14,0,757,sunc,,ЮВ,1
09386,2010-04-15,2,751,dull,,Ш,0
09386,2010-04-16,4,744,sunc,,Ш,0
09386,2010-04-17,4,744,sunc,,СЗ,2
09386,2010-04-18,2,750,dull,,ЮЗ,1
09386,2010-04-19,5,755,sun,,ЮЗ,2
09386,2010-04-20,9,750,sun,,Ю,3
09386,2010-04-21,6,743,dull,,З,3
09386,2010-04-22,6,733,dull,,ЮЗ,4
09386,2010-04-23,-8,753,dull,,СЗ,5
09386,2010-04-24,-8,761,sun,,СЗ,4
09386,2010-04-25,-2,755,dull,,ЮВ,4
09386,2010-04-26,2,743,dull,,З,3
09386,2010-04-27,9,742,dull,,ЮЗ,2
09386,2010-04-28,15,734,dull,,Ю,3
09386,2010-04-29,4,739,dull,,СЗ,4
09386,2010-04-30,3,740,dull,,В,3
09386,2010-05-01,-1,737,dull,snow,В,2
09386,2010-05-02,0,738,dull,,СВ,5
09386,2010-05-03,-2,741,suncl,,С,3
09386,2010-05-04,-1,743,dull,,С,2
09386,2010-05-05,7,745,dull,,ЮЗ,3
09386,2010-05-06,10,746,suncl,,ЮВ,1
09386,2010-05-07,12,747,suncl,,В,1
09386,2010-05-08,14,742,dull,,ЮВ,4
09386,2010-05-09,14,737,dull,,ЮВ,7
09386,2010-05-10,2,742,dull,rain,ЮЗ,3
09386,2010-05-11,6,751,dull,,Ю,2
09386,2010-05-12,12,748,suncl,,З,2
09386,2010-05-13,15,747,suncl,,В,5
09386,2010-05-14,17,743,sun,,З,2
09386,2010-05-15,5,738,dull,,З,4
09386,2010-05-16,5,737,suncl,,З,1
09386,2010-05-17,7,736,suncl,,З,2
09386,2010-05-18,5,738,dull,,З,2
09386,2010-05-19,7,738,dull,,СЗ,1
09386,2010-05-20,7,740,suncl,,ЮЗ,3
09386,2010-05-21,5,736,dull,,ЮВ,4
09386,2010-05-22,7,740,suncl,,ЮЗ,2
09386,2010-05-23,10,738,suncl,,ЮЗ,4
09386,2010-05-24,17,737,sunc,,Ю,4
09386,2010-05-25,9,744,suncl,,ЮЗ,5
09386,2010-05-26,10,744,dull,,ЮЗ,2
09386,2010-05-27,11,738,suncl,,З,2
09386,2010-05-28,8,733,suncl,,З,6
09386,2010-05-29,13,740,sunc,,З,3
09386,2010-05-30,13,741,dull,,СВ,3
09386,2010-05-31,10,738,dull,rain,В,3
09386,2010-06-01,13,738,suncl,,Ю,1
09386,2010-06-02,9,737,dull,rain,СЗ,3
09386,2010-06-03,14,743,suncl,,ЮЗ,3
09386,2010-06-04,18,736,dull,,ЮВ,3
09386,2010-06-05,15,737,suncl,,С,2
09386,2010-06-06,19,739,suncl,,С,5
09386,2010-06-07,13,735,dull,rain,ЮВ,3
09386,2010-06-08,20,732,suncl,,ЮЗ,7
09386,2010-06-09,17,739,suncl,,ЮЗ,3
09386,2010-06-10,22,739,suncl,,СВ,4
09386,2010-06-11,12,736,dull,,Ш,0
09386,2010-06-12,20,735,suncl,,ЮЗ,4
09386,2010-06-13,12,732,suncl,,З,4
09386,2010-06-14,15,737,suncl,,ЮЗ,4
09386,2010-06-15,13,731,dull,rain,ЮВ,7
09386,2010-06-16,12,732,suncl,,ЮЗ,4
09386,2010-06-17,10,738,suncl,,З,5
09386,2010-06-18,9,738,suncl,,ЮЗ,5
09386,2010-06-19,16,738,sunc,,ЮЗ,3
09386,2010-06-20,16,730,suncl,,СВ,2
09386,2010-06-21,13,737,dull,,ЮЗ,3
09386,2010-06-22,17,737,suncl,,ЮВ,2
09386,2010-06-23,10,737,dull,rain,СВ,2
09386,2010-06-24,14,735,dull,,Ю,2
09386,2010-06-25,13,732,dull,rain,ЮЗ,3
09386,2010-06-26,13,738,dull,,З,3
09386,2010-06-27,14,742,suncl,rain,ЮЗ,4
09386,2010-06-28,18,745,suncl,,З,3
09386,2010-06-29,18,742,dull,,ЮЗ,4
09386,2010-06-30,27,739,sun,,ЮЗ,5
09386,2010-07-01,29,734,suncl,,ЮЗ,3
09386,2010-07-02,20,738,sunc,,СЗ,4
09386,2010-07-03,9,740,dull,rain,СЗ,3
09386,2010-07-04,15,741,dull,,ЮЗ,3
09386,2010-07-05,18,742,suncl,,З,2
09386,2010-07-06,20,741,dull,,Ю,1
09386,2010-07-07,23,741,suncl,,СЗ,2
09386,2010-07-08,26,743,sunc,,Ю,3
09386,2010-07-09,26,743,sunc,,Ю,3
09386,2010-07-10,25,743,sunc,,З,1
09386,2010-07-11,24,742,sunc,,В,3
09386,2010-07-12,27,740,sunc,,ЮВ,4
09386,2010-07-13,28,738,sunc,,ЮВ,3
09386,2010-07-14,20,737,dull,,ЮЗ,3
09386,2010-07-15,25,739,sunc,,ЮЗ,3
09386,2010-07-16,24,737,suncl,,В,1
09386,2010-07-17,24,733,suncl,,ЮЗ,4
09386,2010-07-18,25,731,suncl,,В,3
09386,2010-07-19,21,733,dull,,З,1
09386,2010-07-20,14,735,dull,rain,СЗ,2
09386,2010-07-21,18,739,dull,,З,3
09386,2010-07-22,14,740,dull,,ЮЗ,2
09386,2010-07-23,20,743,suncl,,ЮЗ,2
09386,2010-07-24,15,736,dull,,З,4
09386,2010-07-25,16,736,dull,,З,3
09386,2010-07-26,13,739,dull,,СЗ,4
09386,2010-07-27,16,740,dull,,С,2
09386,2010-07-28,17,739,suncl,,С,3
09386,2010-07-29,15,740,suncl,,Ю,1
09386,2010-07-30,16,733,suncl,,ЮЗ,5
09386,2010-07-31,12,741,suncl,,СЗ,3
09386,2010-08-01,14,746,suncl,,З,1
09386,2010-08-02,15,745,dull,,ЮЗ,2
09386,2010-08-03,17,737,suncl,,ЮЗ,2
09386,2010-08-04,16,735,dull,rain,В,1
09386,2010-08-05,7,744,dull,,СЗ,3
09386,2010-08-06,6,742,dull,rain,СЗ,4
09386,2010-08-07,10,739,dull,rain,ЮВ,2
09386,2010-08-08,13,737,suncl,,В,1
09386,2010-08-09,11,734,dull,,С,2
09386,2010-08-10,11,735,dull,rain,СВ,3
09386,2010-08-11,12,738,suncl,rain,СЗ,2
09386,2010-08-12,15,745,suncl,,З,2
09386,2010-08-13,18,746,sunc,,ЮВ,3
09386,2010-08-14,18,742,suncl,,В,2
09386,2010-08-15,13,737,dull,rain,ЮВ,3
09386,2010-08-16,14,736,dull,,З,2
09386,2010-08-17,15,738,suncl,,Ю,2
09386,2010-08-18,15,742,suncl,,ЮЗ,3
09386,2010-08-19,18,742,suncl,,Ю,1
09386,2010-08-20,17,739,suncl,,ЮЗ,3
09386,2010-08-21,12,745,sunc,,ЮЗ,2
09386,2010-08-22,23,735,sunc,,З,3
09386,2010-08-23,26,730,sunc,,ЮЗ,3
09386,2010-08-24,22,730,suncl,,ЮЗ,3
09386,2010-08-25,13,746,dull,,З,3
09386,2010-08-26,16,741,suncl,,Ю,3
09386,2010-08-27,16,738,suncl,,ЮЗ,3
09386,2010-08-28,14,744,dull,,ЮЗ,2
09386,2010-08-29,16,742,suncl,,З,2
09386,2010-08-30,16,736,suncl,,З,3
09386,2010-08-31,11,741,sunc,,СЗ,2
09386,2010-09-01,15,728,suncl,,З,2
09386,2010-09-02,9,746,suncl,,СВ,2
09386,2010-09-03,9,747,sunc,,СВ,3
09386,2010-09-04,11,747,sunc,,З,1
09386,2010-09-05,11,745,suncl,,ЮЗ,3
09386,2010-09-06,14,732,dull,,З,3
09386,2010-09-07,10,727,dull,rain,З,4
09386,2010-09-08,9,737,dull,,ЮЗ,3
09386,2010-09-09,4,733,dull,rain,Ш,0
09386,2010-09-10,5,726,dull,,З,4
09386,2010-09-11,8,738,suncl,,З,3
09386,2010-09-12,4,732,dull,,СЗ,3
09386,2010-09-13,3,739,dull,rain,З,4
09386,2010-09-14,4,741,dull,rain,ЮЗ,2
09386,2010-09-15,4,743,suncl,,З,3
09386,2010-09-16,4,741,dull,,ЮЗ,3
09386,2010-09-17,0,738,dull,snow,З,2
09386,2010-09-18,3,738,suncl,,З,1
09386,2010-09-19,2,742,dull,,З,2
09386,2010-09-20,3,751,suncl,,СЗ,3
09386,2010-09-21,4,749,sun,,ЮВ,1
09386,2010-09-22,1,743,dull,snow,В,1
09386,2010-09-23,0,743,suncl,snow,СЗ,1
09386,2010-09-24,0,741,dull,snow,СВ,4
09386,2010-09-25,1,746,dull,snow,С,2
09386,2010-09-26,1,752,dull,,З,1
09386,2010-09-27,1,752,suncl,,Ш,0
09386,2010-09-28,1,753,dull,,ЮВ,3
09386,2010-09-29,4,752,suncl,,ЮВ,3
09386,2010-09-30,5,749,suncl,,Ю,2
09386,2010-10-01,3,745,dull,,В,3
09386,2010-10-02,9,732,dull,,Ю,3
09386,2010-10-03,2,733,dull,,З,5
09386,2010-10-04,-2,738,dull,,З,2
09386,2010-10-05,-3,739,dull,snow,СЗ,2
09386,2010-10-06,-1,739,suncl,,СЗ,3
09386,2010-10-07,-1,739,suncl,,З,2
09386,2010-10-08,-1,739,sunc,,ЮЗ,3
09386,2010-10-09,-2,735,dull,snow,В,2
09386,2010-10-10,0,729,dull,snow,С,2
09386,2010-10-11,-8,738,dull,snow,СЗ,2
09386,2010-10-12,-7,746,sunc,,ЮЗ,1
09386,2010-10-13,-11,751,sun,,Ш,0
09386,2010-10-14,-11,755,sun,,Ю,1
09386,2010-10-15,-3,753,sun,,ЮВ,3
09386,2010-10-16,-2,752,dull,,ЮВ,1
09386,2010-10-17,-1,750,suncl,,ЮВ,2
09386,2010-10-18,-2,744,dull,snow,Ш,0
09386,2010-10-19,-1,739,dull,snow,Ш,0
09386,2010-10-20,-1,742,sunc,,СЗ,3
09386,2010-10-21,-5,745,dull,snow,Ш,0
09386,2010-10-22,-6,749,dull,snow,СВ,2
09386,2010-10-23,-16,756,suncl,snow,З,1
09386,2010-10-24,-18,761,suncl,,Ю,1
09386,2010-10-25,-5,747,suncl,snow,ЮЗ,1
09386,2010-10-26,0,743,suncl,,З,3
09386,2010-10-27,-11,742,sun,,ЮВ,1
09386,2010-10-28,-7,738,suncl,,Ш,0
09386,2010-10-29,-14,742,suncl,,Ш,0
09386,2010-10-30,-13,753,sun,,Ш,0
09386,2010-10-31,-7,751,sunc,,ЮВ,2
09386,2010-11-01,-2,733,suncl,,ЮЗ,2
09386,2010-11-02,-5,742,suncl,,ЮЗ,3
09386,2010-11-03,-3,738,sunc,,СЗ,5
09386,2010-11-04,-13,732,dull,snow,Ш,0
09386,2010-11-05,-8,736,dull,,Ш,0
09386,2010-11-06,-7,743,dull,snow,Ш,0
09386,2010-11-07,4,740,dull,,ЮЗ,2
09386,2010-11-08,1,738,suncl,,Ю,3
09386,2010-11-09,-1,739,dull,,ЮЗ,2
09386,2010-11-10,-7,745,dull,snow,Ш,0
09386,2010-11-11,-22,751,sun,,З,2
09386,2010-11-12,-18,754,dull,snow,З,2
09386,2010-11-13,-24,751,suncl,,Ш,0
09386,2010-11-14,-11,737,suncl,,Ю,1
09386,2010-11-15,-1,724,dull,snow,Ю,2
09386,2010-11-16,-10,720,dull,snow,СЗ,2
09386,2010-11-17,-28,732,sun,,Ш,0
09386,2010-11-18,-32,739,sun,,Ш,0
09386,2010-11-19,-35,740,sunc,,Ш,0
09386,2010-11-20,-31,735,sunc,snow,Ш,0
09386,2010-11-21,-22,729,suncl,snow,Ш,0
09386,2010-11-22,-30,735,sunc,,Ш,0
09386,2010-11-23,-37,747,sun,,Ш,0
09386,2010-11-24,-39,748,sun,,ЮВ,1
09386,2010-11-25,-38,748,sunc,,ЮВ,1
09386,2010-11-26,-36,755,sun,,СЗ,2
09386,2010-11-27,-42,760,sunc,,З,2
09386,2010-11-28,-44,759,sun,,Ш,0
09386,2010-11-29,-44,760,sun,,ЮВ,1
09386,2010-11-30,-47,757,sun,,Ш,0
09386,2010-12-01,-45,755,sun,,Ш,0
09386,2010-12-02,-41,744,suncl,,Ш,0
09386,2010-12-03,-31,731,dull,snow,С,2
09386,2010-12-04,-41,741,sunc,,Ш,0
09386,2010-12-05,-36,743,dull,snow,ЮВ,1
09386,2010-12-06,-42,747,sun,,Ш,0
09386,2010-12-07,-42,748,sun,,С,1
09386,2010-12-08,-47,751,sun,,СВ,1
09386,2010-12-09,-47,758,sun,,Ш,0
09386,2010-12-10,-48,761,sun,,СЗ,1
09386,2010-12-11,-44,762,sun,,З,3
09386,2010-12-12,-44,767,sun,,З,2
09386,2010-12-13,-46,772,sun,,З,1
09386,2010-12-14,-28,753,sun,,З,3
09386,2010-12-15,-32,746,sunc,,Ш,0
09386,2010-12-16,-39,739,sun,,Ш,0
09386,2010-12-17,-38,738,sunc,,Ш,0
09386,2010-12-18,-44,741,sun,,Ш,0
09386,2010-12-19,-40,743,sun,,Ш,0
09386,2010-12-20,-43,754,sun,,Ш,0
09386,2010-12-21,-46,761,sun,,Ш,0
09386,2010-12-22,-31,751,dull,snow,З,2
09386,2010-12-23,-31,752,sunc,,З,3
09386,2010-12-24,-29,747,sunc,,Ш,0
09386,2010-12-25,-25,747,dull,snow,ЮВ,2
09386,2010-12-26,-30,749,suncl,snow,ЮВ,2
09386,2010-12-27,-41,759,sun,,Ш,0
09386,2010-12-28,-44,763,sun,,Ш,0
09386,2010-12-29,-43,768,sun,,Ш,0
09386,2010-12-30,-45,770,sun,,Ш,0
09386,2010-12-31,-45,772,sun,,Ш,0
09386,2011-01-01,-40,770,suncl,,Ш,0
09386,2011-01-02,-35,774,sun,,Ш,0
09386,2011-01-03,-35,773,sun,,З,2
09386,2011-01-04,-35,773,sun,,З,2
09386,2011-01-05,-34,767,sunc,,З,3
